"text","len","x0","y0","x1","y1","num_lines","is_article"
"f1","2","0.68468182523737","0.77797663780304","0.69771924888623","0.78981025027023","1","0"
"PubmedBert-base","15","0.29384352804413","0.75159076791505","0.41648568529556","0.76342438038224","1","0"
"96.1","4","0.43777400735121","0.75159076791505","0.4648028124769","0.76342438038224","1","0"
"94.9","4","0.48488613517091","0.75159076791505","0.5119149402966","0.76342438038224","1","0"
"95.5","4","0.53345430388593","0.75159076791505","0.56048310901162","0.76342438038224","1","0"
"95.6","4","0.5820057364987","0.75159076791505","0.60903454162439","0.76342438038224","1","0"
"94.3","4","0.6291178643184","0.75159076791505","0.65614666944409","0.76342438038224","1","0"
"95","4","0.67768603303342","0.75159076791505","0.70471483815911","0.76342438038224","1","0"
"Bio-linkBert-large","18","0.29384352804413","0.72520371022343","0.4176906846572","0.73703732269061","1","0"
"+GP","3","0.29384352804413","0.70532344082956","0.32401872039189","0.71715705329675","1","0"
"+GP+PM","6","0.29384352804413","0.6854431714357","0.35702231401904","0.69727678390289","1","0"
"+J","2","0.29384352804413","0.66556290204183","0.30801900664566","0.67739651450902","1","0"
"+J+PM","5","0.29384352804413","0.64568263264797","0.34102260027281","0.65751624511516","1","0"
"+J+PM (doc)","11","0.29384352804413","0.62580236325411","0.37949889933409","0.63763597572129","1","0"
"96.3","4","0.43777400735121","0.72520371022343","0.4648028124769","0.73703732269061","1","0"
"95.9","4","0.43777400735121","0.70532344082956","0.4648028124769","0.71715705329675","1","0"
"96.3","4","0.43777400735121","0.6854431714357","0.4648028124769","0.69727678390289","1","0"
"96","2","0.44351449042125","0.66556290204183","0.45907906550911","0.67739651450902","1","0"
"96.6","4","0.43777400735121","0.64568263264797","0.4648028124769","0.65751624511516","1","0"
"96.2","4","0.43777400735121","0.62580236325411","0.4648028124769","0.63763597572129","1","0"
"95","2","0.49062661824095","0.72520371022343","0.50619119332881","0.73703732269061","1","0"
"97.4","4","0.48488613517091","0.70532344082956","0.5119149402966","0.71715705329675","1","0"
"97.2","4","0.48488613517091","0.6854431714357","0.5119149402966","0.69727678390289","1","0"
"97.3","4","0.48488613517091","0.66556290204183","0.5119149402966","0.67739651450902","1","0"
"96","2","0.49062661824095","0.64568263264797","0.50619119332881","0.65751624511516","1","0"
"97.1","4","0.48488613517091","0.62580236325411","0.5119149402966","0.63763597572129","1","0"
"95.6","4","0.53345430388593","0.72520371022343","0.56048310901162","0.73703732269061","1","0"
"96.6","4","0.53345430388593","0.70532344082956","0.56048310901162","0.71715705329675","1","0"
"96.8","4","0.531998602329","0.68543133782323","0.56192275314308","0.69726495029042","1","0"
"96.6","4","0.53345430388593","0.66556290204183","0.56048310901162","0.67739651450902","1","0"
"96.3","4","0.53345430388593","0.64568263264797","0.56048310901162","0.65751624511516","1","0"
"96.7","4","0.53345430388593","0.62580236325411","0.56048310901162","0.63763597572129","1","0"
"95.9","4","0.5820057364987","0.72520371022343","0.60903454162439","0.73703732269061","1","0"
"95.8","4","0.5820057364987","0.70532344082956","0.60903454162439","0.71715705329675","1","0"
"95.6","4","0.58200733777273","0.6854431714357","0.60903614289842","0.69727678390289","1","0"
"95.8","4","0.5820057364987","0.66556290204183","0.60903454162439","0.67739651450902","1","0"
"95.9","4","0.5820057364987","0.64568263264797","0.60903454162439","0.65751624511516","1","0"
"96.1","4","0.5820057364987","0.62580236325411","0.60903454162439","0.63763597572129","1","0"
"94.2","4","0.6291178643184","0.72520371022343","0.65614666944409","0.73703732269061","1","0"
"96.1","4","0.6291178643184","0.70532344082956","0.65614666944409","0.71715705329675","1","0"
"96","2","0.63484321256022","0.6854431714357","0.65040778764808","0.69727678390289","1","0"
"96.1","4","0.6291178643184","0.66556290204183","0.65614666944409","0.67739651450902","1","0"
"96.1","4","0.6291178643184","0.64568263264797","0.65614666944409","0.65751624511516","1","0"
"96.3","4","0.6291178643184","0.62580236325411","0.65614666944409","0.63763597572129","1","0"
"95.1","4","0.67768603303342","0.72520371022343","0.70471483815911","0.73703732269061","1","0"
"95.9","4","0.67768603303342","0.70532344082956","0.70471483815911","0.71715705329675","1","0"
"95.8","4","0.6776708982052","0.6854431714357","0.70469970333089","0.69727678390289","1","0"
"96","2","0.68340978000121","0.66556290204183","0.69897435508907","0.67739651450902","1","0"
"96","2","0.68340978000121","0.64568263264797","0.69897435508907","0.65751624511516","1","0"
"96.2","4","0.67623085761899","0.62579052964164","0.70615500843306","0.63762414210883","1","0"
"PubmedBert and Bio-linkBert on huggingface. We train the NER model for 20 epochs with a
learning rate of 5e-5. At each epoch, we evaluate it on the development dataset and choose
the best-performing model. In the same manner, we train the RE model for 10 epochs with a
learning rate of 2e-5 and choose the best-performing model. The training time of the NER and
RE model is about 20 minutes and 24 hours with 1 Nvidia A100 40GB GPU. Because the RE
model is trained to classify all pairs of trigger words and entities in the snippet, it takes longer
than the NER model only to classify each token.","596","0.14999932804279","0.48609200726936","0.85034312907878","0.59561237216263","7","1"
"For the ensemble, We train a model with 10-fold cross-validation. And these 10 trained
models predict entities or relations by soft-voting. Finally, post-processing is applied to the
prediction results of the ensemble model.","224","0.14999932804279","0.43781016522349","0.85000860101197","0.48295513665681","3","1"
"4.3. Evaluation Result","22","0.14999932804279","0.39983908586632","0.35155690335239","0.41403951585124","1","0"
"We post-train Bio-linkBert with various corpora to obtain the domain-specific language model
that achieves high performance in ChEMU 2022 tasks 1a and 1b. The performance verification
of this model is performed using the CHEMU 2020 dataset and the BLURB dataset.","262","0.14912074399102","0.34655715117177","0.84999723038591","0.39170212260509","3","1"
"Table 3 shows the entity and trigger extraction performance of post-trained models in
ChEMU2020 task 1a. Table 4 shows the results of the NER and RE performance of the BLURB
dataset. In Tables 3 and 4, the post-training with the journal and Pubmed abstract on Bio-
linkBert large achieves the highest overall score, so we choose this model as our final model.
We train these models with the input data generated from each paragraph. Training the model
with input generated at the document level gives a slight performance improvement. However,
in ChEMU 2022, the score eventually drops slightly, so it is not used.","614","0.14912074399102","0.23389991566594","0.85310441735934","0.34342146836285","7","1"
"Table 5 and Table 6 show the evaluation results of task 1a and 1b in ChEMU2022, respectively.","93","0.1683252810461","0.21780636425186","0.85281946144982","0.23076423285702","1","1"
"Table 4
The evaluation results of NER and RE tasks in BLURB, the f1 score of the test dataset.","94","0.14949704002849","0.86772945586716","0.73974608248947","0.89375142714606","2","1"
"Model","5","0.16243221631646","0.83262510731806","0.20641469301635","0.84445871978525","1","0"
"BC5","3","0.30546334809399","0.84154670040029","0.33488541584072","0.85338031286748","1","0"
"BC5","3","0.36699111000611","0.84154670040029","0.39641317775284","0.85338031286748","1","0"
"NCBI","4","0.43005597403557","0.84154670040029","0.46863268971032","0.85338031286748","1","0"
"-chem","5","0.29865978134512","0.82166643100643","0.34168830021704","0.83350004347361","1","0"
"-disease","8","0.35406937286234","0.82166643100643","0.40933198247536","0.83350004347361","1","0"
"-disease","8","0.42171362527634","0.82166643100643","0.47697623488936","0.83350004347361","1","0"
"BC2GM JNLPBA","12","0.48935787769035","0.83262391951443","0.61417572823363","0.84445753198161","1","0"
"Chem","4","0.62655306110107","0.84154670040029","0.66815901128216","0.85338031286748","1","0"
"Prot","4","0.63274514678905","0.82166643100643","0.66196638130884","0.83350004347361","1","0"
"DDI GAD","7","0.68546018989511","0.83262391951443","0.76791896565627","0.84445753198161","1","0"
"Average","7","0.78302501696692","0.84154670040029","0.8375679741834","0.85338031286748","1","0"
"score","5","0.7925130527688","0.82166643100643","0.82807727003944","0.83350004347361","1","0"
"PubmedBert-base","15","0.16243221631646","0.79528056111844","0.28507437356789","0.80711417358562","1","0"
"92.95","5","0.30276443364087","0.79528056111844","0.33757552631048","0.80711417358562","1","0"
"85.35","5","0.36430308159576","0.79528056111844","0.39911417426538","0.80711417358562","1","0"
"87.57","5","0.43193367076785","0.79528056111844","0.46674476343746","0.80711417358562","1","0"
"84.36","5","0.50008307910952","0.79528056111844","0.53489417177914","0.80711417358562","1","0"
"79.13","5","0.56866762610957","0.79528056111844","0.60347871877919","0.80711417358562","1","0"
"77.02","5","0.62995523253079","0.79528056111844","0.66476632520041","0.80711417358562","1","0"
"82.74","5","0.68238944086441","0.79528056111844","0.71720053353402","0.80711417358562","1","0"
"81.89","5","0.73330066389372","0.79528056111844","0.76811175656334","0.80711417358562","1","0"
"83.87","5","0.79289102869929","0.79528056111844","0.82770212136891","0.80711417358562","1","0"
"Bio-linkBert-large","18","0.16243221631646","0.76889350342681","0.28627937292953","0.780727115894","1","0"
"93.33","5","0.30276443364087","0.76889350342681","0.33757552631048","0.780727115894","1","0"
"+GP","3","0.16243221631646","0.74901323403295","0.19260740866422","0.76084684650014","1","0"
"+GP+PM","6","0.16243221631646","0.72913296463909","0.22561100229137","0.74096657710627","1","0"
"+J","2","0.16243221631646","0.70925269524522","0.17660769491799","0.72108630771241","1","0"
"+J+PM","5","0.16243221631646","0.68937242585136","0.20961128854515","0.70120603831855","1","0"
"+J+PM (doc)","11","0.16243221631646","0.66949215645749","0.24808758760642","0.68132576892468","1","0"
"94.1","4","0.30666394546395","0.74901323403295","0.33369275058964","0.76084684650014","1","0"
"93.66","5","0.30276443364087","0.72913296463909","0.33757552631048","0.74096657710627","1","0"
"94.13","5","0.30091083799784","0.70924086163275","0.33943734536585","0.72107447409994","1","0"
"94.11","5","0.30276443364087","0.68937242585136","0.33757552631048","0.70120603831855","1","0"
"93.92","5","0.30276443364087","0.66949215645749","0.33757552631048","0.68132576892468","1","0"
"85.65","5","0.36430308159576","0.76889350342681","0.39911417426538","0.780727115894","1","0"
"85.79","5","0.36430308159576","0.74901323403295","0.39911417426538","0.76084684650014","1","0"
"85.93","5","0.36430308159576","0.72913296463909","0.39911417426538","0.74096657710627","1","0"
"85.64","5","0.36429656159496","0.70925269524522","0.39910765426458","0.72108630771241","1","0"
"86.65","5","0.36243859990996","0.68936059223889","0.40096510727797","0.70119420470608","1","0"
"85.58","5","0.36430308159576","0.66949215645749","0.39911417426538","0.68132576892468","1","0"
"87.62","5","0.43193367076785","0.76889350342681","0.46674476343746","0.780727115894","1","0"
"88.46","5","0.43193367076785","0.74901323403295","0.46674476343746","0.76084684650014","1","0"
"88.06","5","0.43193367076785","0.72913296463909","0.46674476343746","0.74096657710627","1","0"
"88.61","5","0.43194388686928","0.70925269524522","0.4667549795389","0.72108630771241","1","0"
"88.11","5","0.43193913411594","0.68937242585136","0.46675022678556","0.70120603831855","1","0"
"84.61","5","0.50008307910952","0.76889350342681","0.53489417177914","0.780727115894","1","0"
"84.9","4","0.50396585483036","0.74901323403295","0.53099465995605","0.76084684650014","1","0"
"84.67","5","0.50008307910952","0.72913296463909","0.53489417177914","0.74096657710627","1","0"
"84.51","5","0.50007655910872","0.70925269524522","0.53488765177833","0.72108630771241","1","0"
"85.03","5","0.50007180635537","0.68937242585136","0.53488289902499","0.70120603831855","1","0"
"89.32","5","0.43008117243094","0.66948032284503","0.46860767979895","0.68131393531221","1","0"
"85.06","5","0.49821384467037","0.66948032284503","0.53674035203838","0.68131393531221","1","0"
"79.08","5","0.56866762610957","0.76889350342681","0.60347871877919","0.780727115894","1","0"
"77.68","5","0.62995523253079","0.76889350342681","0.66476632520041","0.780727115894","1","0"
"82.03","5","0.68238944086441","0.76889350342681","0.71720053353402","0.780727115894","1","0"
"84.15","5","0.73330066389372","0.76889350342681","0.76811175656334","0.780727115894","1","0"
"84.26","5","0.79289102869929","0.76889350342681","0.82770212136891","0.780727115894","1","0"
"79.97","5","0.56681606515297","0.74900140042048","0.60534257252098","0.76083501288767","1","0"
"77.85","5","0.62994980479643","0.74901323403295","0.66476089746605","0.76084684650014","1","0"
"82.74 85.62","11","0.68240074923229","0.74900140042048","0.7699737688064","0.76084684650014","1","0"
"84.92","5","0.79289102869929","0.74901323403295","0.82770212136891","0.76084684650014","1","0"
"79.38","5","0.56866762610957","0.72913296463909","0.60347871877919","0.74096657710627","1","0"
"79.53","5","0.56867784221101","0.70925269524522","0.60348893488063","0.72108630771241","1","0"
"79.79","5","0.56867308945766","0.68937242585136","0.60348418212728","0.70120603831855","1","0"
"79.53","5","0.56867402683797","0.66949215645749","0.60348511950759","0.68132576892468","1","0"
"79.91","5","0.62995523253079","0.72913296463909","0.66476632520041","0.74096657710627","1","0"
"82.82","5","0.68238944086441","0.72913296463909","0.71720053353402","0.74096657710627","1","0"
"85.42","5","0.73330066389372","0.72913296463909","0.76811175656334","0.74096657710627","1","0"
"79.49","5","0.62994871252999","0.70925269524522","0.6647598051996","0.72108630771241","1","0"
"83.39","5","0.68239965696584","0.70925269524522","0.71721074963546","0.72108630771241","1","0"
"84.66","5","0.73331087999516","0.70925269524522","0.76812197266478","0.72108630771241","1","0"
"79.92","5","0.62994395977664","0.68937242585136","0.66475505244626","0.70120603831855","1","0"
"83.17","5","0.6823949042125","0.68937242585136","0.71720599688212","0.70120603831855","1","0"
"85.04","5","0.73330612724182","0.68937242585136","0.76811721991144","0.70120603831855","1","0"
"84.98","5","0.79289102869929","0.72913296463909","0.82770212136891","0.74096657710627","1","0"
"84.99","5","0.79289102869929","0.70925269524522","0.82770212136891","0.72108630771241","1","0"
"85.24","5","0.79289102869929","0.68937242585136","0.82770212136891","0.70120603831855","1","0"
"79.97 84.79 84.33","17","0.62809184311143","0.66948032284503","0.76811631579301","0.68132576892468","1","0"
"85.31","5","0.79103306701429","0.66948032284503","0.8295595743823","0.68131393531221","1","0"
"Table 5
ChEMU 2022 task 1a: named entity recognition evaluation results of the test dataset.","92","0.14949704002849","0.61655768758389","0.73581311492484","0.6425796588628","2","1"
"Model","5","0.32103931621634","0.58616298043687","0.36502179291623","0.59799659290406","1","0"
"Exact F1","8","0.53194820553827","0.59326248274715","0.58988859151049","0.60509609521434","1","0"
"Relaxed F1","10","0.68064847398518","0.59326248274715","0.75512412897547","0.60509609521434","1","0"
"public","6","0.49917181273896","0.57906229032296","0.54109574886271","0.59089590279015","1","0"
"private","7","0.57456795335273","0.57906229032296","0.62266751120489","0.59089590279015","1","0"
"public","6","0.6561397156949","0.57906229032296","0.69806365181865","0.59089590279015","1","0"
"private","7","0.73153585630867","0.57906229032296","0.77963541416083","0.59089590279015","1","0"
"Hokkaido University
ChEMU Baseline
Virginia Commonwealth University","67","0.22036332726332","0.52995492475264","0.46569785007291","0.57019010987184","3","0"
"Ours (single)
Ours (Ensemble)
Ours (Ensemble) + post processing","63","0.22036332726332","0.48084874698595","0.45823354847163","0.52108274430151","3","0"
"93.20
93.20
77.80","17","0.50628289801705","0.52995492475264","0.54109399068667","0.57019010987184","3","0"
"95.52
96.26
96.33","17","0.50256855643433","0.48083691337348","0.54109506380234","0.52108274430151","3","0"
"94.12
93.67
76.86","17","0.58785466035923","0.52995492475264","0.62266781795335","0.57019010987184","3","0"
"95.86
96.73
96.80","17","0.5841403187765","0.48083691337348","0.62266682614451","0.52108274430151","3","0"
"94.58
95.28
87.19","17","0.66325080097299","0.52995492475264","0.69806395856712","0.57019010987184","3","0"
"97.10
97.55
97.59","17","0.65953645939027","0.48083691337348","0.69806296675828","0.52108274430151","3","0"
"95.35
95.72
87.45","17","0.74482256331517","0.52995492475264","0.7796353422614","0.57019010987184","3","0"
"97.33
97.93
97.93","17","0.74110822173244","0.48083691337348","0.7796348335898","0.52108274430151","3","0"
"The public and private scores are calculated from 30% and 70% of the test data set, respectively. 11
Both exact match and relaxed match require predicted entity or trigger word type to match the
label. For span, exact match requires that predicted span exactly matches gold span. However,
the relaxed match only requires that the predicted span overlap the gold span. Both metrics use
f1 score which is the harmonic mean of the precision and recall.","449","0.14945000302381","0.37502999204172","0.85202229656697","0.45357362600815","5","1"
"In Table 5, our single model achieves public and private exact match f1 scores improvement
of +2.32 and +1.74 compared to Hokkaido University which achieves the highest score among
other participants. Also, our final model with ensemble and post-processing achieves +3.13 and
+2.68.","282","0.14748956786432","0.31065459858176","0.85000578184355","0.37189312142917","4","1"
"In Table 6, the evaluation method of task 1b in ChEMU 2022 is very similar to 1a, except
that the relation type must match the label as well. To check whether the performance of the
RE model is higher than that of other participants, we predicted the relation using the entity
and trigger prediction results of the model12 that achieved the lowest performance among the","369","0.14999932804279","0.24627920512181","0.85047626834779","0.30751891577284","4","1"
"11The Private score was published before the submission deadline, and the public score was published after that","111","0.17281227531431","0.22098730237917","0.85000029880056","0.23261186140707","1","1"
"time.","5","0.14999932804279","0.20797016237276","0.18063664182665","0.21862048486144","1","0"
"12EM F1 public score = 93.65, private score = 94.3","50","0.17281059542128","0.19495302236634","0.47312305014817","0.20657758139424","1","0"
"Table 6
ChEMU 2022 task 1b: Event extraction evaluation results of the test dataset.","84","0.14949704002849","0.86772945586716","0.67412384204974","0.89375142714606","2","1"
"Model","5","0.32103931621634","0.83997286058749","0.36502179291623","0.85180647305467","1","0"
"Exact F1","8","0.53194820553827","0.8470735507014","0.58988859151049","0.85890716316858","1","0"
"Relaxed F1","10","0.68064847398518","0.8470735507014","0.75512412897547","0.85890716316858","1","0"
"public","6","0.49917181273896","0.83287335827721","0.54109574886271","0.8447069707444","1","0"
"private","7","0.57456795335273","0.83287335827721","0.62266751120489","0.8447069707444","1","0"
"public","6","0.6561397156949","0.83287335827721","0.69806365181865","0.8447069707444","1","0"
"private","7","0.73153585630867","0.83287335827721","0.77963541416083","0.8447069707444","1","0"
"Hokkaido University
ChEMU Baseline
Virginia Commonwealth University","67","0.22036332726332","0.78376599270689","0.46569785007291","0.82399999002245","3","0"
"Ours (single, worst ner)
Ours (single)
Ours (Ensemble)
Ours (Ensemble) + post processing","88","0.22036332726332","0.72045843471237","0.45823354847163","0.77489381225576","4","0"
"87.00
88.42
74.08","17","0.50628289801705","0.78376599270689","0.54109399068667","0.82399999002245","3","0"
"90.46
92.00
92.23
92.82","23","0.50256855643433","0.72044660109991","0.54109506380234","0.77489381225576","4","0"
"88.68
89.25
74.73","17","0.58785466035923","0.78376599270689","0.62266781795335","0.82399999002245","3","0"
"90.51
91.84
91.99
92.15","23","0.5841403187765","0.72044660109991","0.62266682614451","0.77489381225576","4","0"
"89.63
90.36
78.93","17","0.66325080097299","0.78376599270689","0.698063096782","0.82399999002245","3","0"
"92.34
93.75
94.03
94.24","23","0.65953645939027","0.72044660109991","0.69806296675828","0.77489381225576","4","0"
"90.28
91.04
79.46","17","0.74482256331517","0.78376599270689","0.7796353422614","0.82399999002245","3","0"
"92.07
93.48
93.63
93.61","23","0.74110832622179","0.72045843471237","0.7796353422614","0.77489381225576","4","0"
"Table 7
Ablation over the pre-tained language models. PLMs publicly opened in huggingface and our best
performing PLM are evaluated.","132","0.14948192099127","0.65502827162693","0.85000026655199","0.69525043533003","3","1"
"Model","5","0.28756744770493","0.62463237667629","0.33154992440481","0.63646598914347","1","0"
"PubmedBert base
Bio-linkBert base
Bio-linkBert large
Ours","57","0.24833018633373","0.5542253163715","0.37078824646047","0.60865950611125","4","0"
"task1a : NER","12","0.44689858149833","0.6317330667902","0.53533214576096","0.64356667925739","1","0"
"task1b: EE","10","0.64577368447577","0.6317330667902","0.71733725767543","0.64356667925739","1","0"
"public","6","0.42099631095492","0.61753287436601","0.46292024707867","0.6293664868332","1","0"
"94.73
95.2
95.05
95.52","22","0.4243947345433","0.5540947023958","0.46292124191132","0.60865950611125","4","0"
"private","7","0.51312855381369","0.61753287436601","0.56122811166585","0.6293664868332","1","0"
"public","6","0.61143641840088","0.61753287436601","0.65336035452462","0.6293664868332","1","0"
"private","7","0.70356866125965","0.61753287436601","0.75166821911181","0.6293664868332","1","0"
"95.55
94.91
95.34
95.86","23","0.52270259913049","0.5540947023958","0.5612291064985","0.60865950611125","4","0"
"92
91.53
91.02
91.86","20","0.61854950409558","0.55410653600827","0.6533617226295","0.60864767249878","4","0"
"91.84
91.66
91.28
91.78","23","0.71314307984868","0.55410653600827","0.75166958721669","0.60864767249878","4","0"
"NER models we submitted. Even in this case, the public and private exact match f1 scores are
+2.04 and +1.26 higher than the ChEMU Baseline, which has the highest performance among
participants. Therefore, the proposed RE model also affects the performance improvement. The
highest score is obtained by training an ensemble RE model using the prediction results of the
best performing NER and applying post-processing to the prediction results. In this case, the
public and private exact match f1 scores are +4.4 and +2.9 higher than the ChEMU Baseline.","553","0.14748956786432","0.43219422964995","0.85000578184355","0.52562104312915","6","1"
"4.4. Analysis","13","0.14999932804279","0.39422315029279","0.26708588285098","0.40842358027771","1","0"
"This section explains how PLM and data pre-processing methods affect the performance of
ChEMU 2022 task 1a and 1b.","114","0.14945000302381","0.35703476701232","0.84999420019285","0.38608618703156","2","1"
"Table 7 shows the exact match f1 score of the publicly available PLMs and our language
model, which is post-trained on Bio-linkBert large with journal and pubmed abstract data
and the best performing model is used by measuring the Blurb and CHEMU20 performance
at every 500 steps within 2 epochs. . In task 1a, our language model outperforms all other
PLMs. However, although it is not common, the performance of Bio-linkBert large is lower than
Bio-linkBert base. Therefore, post-training Bio-linkBert base as we did for Bio-linkBert large
may improve the performance. In task 1b, our model outperforms the Bio-linkBert large model,
but PubmedBert base gets the highest score. As a result, we use our language model for task 1a
and PubmedBert base for task 1b.","761","0.14999932804279","0.21219042867833","0.85202024404142","0.3538990842034","9","1"
"Table 8 shows the comparison of the exact match f1 score in ChEMU 2022 according to the","87","0.1683252810461","0.19609687726425","0.85000310317567","0.20905474586941","1","1"
"Table 8
Ablation over pre-processing methods, how to generate input data. For each task 1a and 1b, the best
performance PLM is used respectively.","145","0.14948192099127","0.85352926344297","0.84999941301077","0.89375142714606","3","1"
"Pre-processing","14","0.22553571788549","0.82313336849232","0.32663851154758","0.83496698095951","1","0"
"line
snippet","12","0.22553571788549","0.78112669303591","0.27643020481256","0.80716049792728","2","0"
"task1a : NER","12","0.42785195438754","0.83023405860623","0.51628551865017","0.84206767107342","1","0"
"task1b : EE","11","0.65810724907438","0.83023405860623","0.73385484783529","0.84206767107342","1","0"
"public","6","0.39358213668954","0.81603386618204","0.43550607281328","0.82786747864923","1","0"
"93.89
95.52","11","0.39698056027792","0.78111485942344","0.43550706764593","0.80716049792728","2","0"
"private","7","0.50245048179332","0.81603386618204","0.55055003964548","0.82786747864923","1","0"
"94.6
95.86","10","0.51202452711011","0.78111485942344","0.55055103447812","0.80716049792728","2","0"
"public","6","0.61749444862551","0.81603386618204","0.65941838474926","0.82786747864923","1","0"
"91.89
92","8","0.62460807591773","0.78111485942344","0.65941937958191","0.80716049792728","2","0"
"private","7","0.7263627937293","0.81603386618204","0.77446235158145","0.82786747864923","1","0"
"91.63
91.84","11","0.73593683904609","0.78111485942344","0.7744633464141","0.80716049792728","2","0"
"Table 9
Ablation over post-processing methods. Similarity refers to post-processing using molecular simi-
larity between REACTION_PRODUCT and STARTING_MATERIAL or REACTION_PRODUCT and
REAGENT_CATALYST. Entity span and trigger span indicates post-processing of entities and trigger
span mismatch ,respectively. Strict relation refers post-processing to forbid WORKUP relate to REAC-
TION_PRODUCT, YIELD_PERCENT and YIELD_OTHER at once. Post-processed means applying all
post-processing methods.","493","0.14948192099127","0.65889457245008","0.85279988173553","0.75591869365357","7","1"
"public","6","0.47179123633407","0.63162378885603","0.51371517245782","0.64345740132321","1","0"
"private","7","0.64127774376928","0.63162378885603","0.68937730162143","0.64345740132321","1","0"
"Exact F1","8","0.41650259711462","0.61174351946216","0.47444298308684","0.62357713192935","1","0"
"Relaxed F1","10","0.49452630578085","0.61174351946216","0.56900196077114","0.62357713192935","1","0"
"Exact F1","8","0.58908528346515","0.61174351946216","0.64702566943737","0.62357713192935","1","0"
"Relaxed F1","10","0.66710899213138","0.61174351946216","0.74158464712167","0.62357713192935","1","0"
"Model","5","0.25841290426626","0.62281978833339","0.30239538096614","0.63465340080058","1","0"
"NER base","8","0.25841290426626","0.58535764957417","0.32435314711159","0.59719126204136","1","0"
"NER similarity","14","0.25841290426626","0.55897059188255","0.35921444808795","0.57080420434974","1","0"
"NER entity span","15","0.25841290426626","0.53909032248869","0.3710970806819","0.55092393495587","1","0"
"96.26","5","0.42806677272391","0.58535764957417","0.46287786539353","0.59719126204136","1","0"
"96.29","5","0.42806677272391","0.55897059188255","0.46287786539353","0.57080420434974","1","0"
"96.29","5","0.42806677272391","0.53909032248869","0.46287786539353","0.55092393495587","1","0"
"NER post-processed","18","0.25841290426626","0.51921005309482","0.3964188033786","0.53104366556201","1","0"
"96.33","5","0.42621069890269","0.51919821948236","0.4647372062707","0.53103183194954","1","0"
"EE base","7","0.25841290426626","0.49282418320683","0.31129898736048","0.50465779567402","1","0"
"EE similarity","13","0.25841290426626","0.46643712551521","0.34616028833684","0.4782707379824","1","0"
"EE trigger span","15","0.25841290426626","0.44655685612135","0.36344868195593","0.45839046858853","1","0"
"EE entity span","14","0.25841290426626","0.42667658672748","0.3580429209308","0.43851019919467","1","0"
"EE strict relation","18","0.25841290426626","0.40679631733362","0.37335645448498","0.41862992980081","1","0"
"92.23","5","0.42806677272391","0.49282418320683","0.46287786539353","0.50465779567402","1","0"
"92.27","5","0.42806677272391","0.46643712551521","0.46287786539353","0.4782707379824","1","0"
"92.56","5","0.42806677272391","0.44655685612135","0.46287786539353","0.45839046858853","1","0"
"92.27","5","0.42806677272391","0.42667658672748","0.46287786539353","0.43851019919467","1","0"
"92.4","5","0.42806677272391","0.40679631733362","0.46287786539353","0.41862992980081","1","0"
"EE post-processed","17","0.25841290426626","0.38691604793975","0.38336464362749","0.39874966040694","1","0"
"92.82","5","0.42621069890269","0.38690421432729","0.4647372062707","0.39873782679447","1","0"
"94.24","5","0.51250204207796","0.38690421432729","0.55102854944597","0.39873782679447","1","0"
"97.55","5","0.51435811589918","0.58535764957417","0.5491692085688","0.59719126204136","1","0"
"97.59","5","0.51250176388768","0.55895875827008","0.55102827125569","0.57079237073727","1","0"
"97.55","5","0.51435811589918","0.53909032248869","0.5491692085688","0.55092393495587","1","0"
"97.59","5","0.51250204207796","0.51919821948236","0.55102854944597","0.53103183194954","1","0"
"94.03","5","0.51435811589918","0.49282418320683","0.5491692085688","0.50465779567402","1","0"
"94.07","5","0.51435811589918","0.46643712551521","0.5491692085688","0.4782707379824","1","0"
"94.03","5","0.51435811589918","0.44655685612135","0.5491692085688","0.45839046858853","1","0"
"94.03","5","0.51435811589918","0.42667658672748","0.5491692085688","0.43851019919467","1","0"
"94.19","5","0.51435811589918","0.40679631733362","0.5491692085688","0.41862992980081","1","0"
"96.73","5","0.60064945907445","0.58535764957417","0.63546055174407","0.59719126204136","1","0"
"96.73","5","0.60065079055766","0.55897059188255","0.63546188322728","0.57080420434974","1","0"
"96.8","5","0.59879282887266","0.53907848887622","0.63731933624067","0.55091210134341","1","0"
"96.8","5","0.59879338525323","0.51919821948236","0.63731989262124","0.53103183194954","1","0"
"91.99","5","0.60064945907445","0.49282418320683","0.63546055174407","0.50465779567402","1","0"
"91.99","5","0.60064945907445","0.46643712551521","0.63546055174407","0.4782707379824","1","0"
"92.15","5","0.59879282887266","0.44654502250888","0.63731933624067","0.45837863497607","1","0"
"92.01","5","0.60064945907445","0.42667658672748","0.63546055174407","0.43851019919467","1","0"
"91.98","5","0.60064945907445","0.40679631733362","0.63546055174407","0.41862992980081","1","0"
"92.15","5","0.59879338525323","0.38690421432729","0.63731989262124","0.39873782679447","1","0"
"97.93","5","0.68508557375066","0.58534581596171","0.72361208111867","0.59717942842889","1","0"
"97.93","5","0.68508557375066","0.55895875827008","0.72361208111867","0.57079237073727","1","0"
"97.93","5","0.68508417204792","0.53907848887622","0.72361067941593","0.55091210134341","1","0"
"97.93","5","0.68508472842849","0.51919821948236","0.7236112357965","0.53103183194954","1","0"
"93.63","5","0.68508557375066","0.49281234959437","0.72361208111867","0.50464596206155","1","0"
"93.63","5","0.68508557375066","0.46642529190274","0.72361208111867","0.47825890436993","1","0"
"93.63","5","0.68508417204792","0.44654502250888","0.72361067941593","0.45837863497607","1","0"
